order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-00192,2022-07-11,2022,Q3,7,July,Europe,Italy,Furniture,Desks,Home Office,19,193.25,3671.75,2603.76,1067.99,29.09
ORD-00193,2022-06-16,2022,Q2,6,June,North America,Mexico,Office Supplies,Pens,Small Business,20,20.97,419.4,251.39,168.01,40.06
ORD-00194,2023-08-17,2023,Q3,8,August,Asia Pacific,India,Furniture,Cabinets,Home Office,15,251.08,3766.2,1762.48,2003.72,53.2
ORD-00195,2024-06-19,2024,Q2,6,June,Latin America,Chile,Clothing,Pants,Home Office,20,47.24,944.8,669.34,275.46,29.16
ORD-00196,2023-10-16,2023,Q4,10,October,Asia Pacific,India,Furniture,Shelving,Consumer,11,157.36,1730.96,842.56,888.4,51.32
ORD-00197,2024-07-09,2024,Q3,7,July,Europe,France,Electronics,Laptops,Home Office,13,2269.08,29498.04,16974.36,12523.68,42.46
ORD-00198,2022-11-24,2022,Q4,11,November,Asia Pacific,South Korea,Office Supplies,Pens,Corporate,16,29.9,478.4,282.28,196.12,40.99
ORD-00199,2023-09-24,2023,Q3,9,September,Latin America,Brazil,Electronics,Accessories,Small Business,8,25.06,200.48,111.44,89.04,44.41
ORD-00200,2022-04-14,2022,Q2,4,April,Asia Pacific,India,Clothing,Shoes,Consumer,4,157.73,630.92,450.94,179.98,28.53
ORD-00201,2024-01-20,2024,Q1,1,January,Latin America,Colombia,Electronics,Accessories,Consumer,19,49.33,937.27,523.71,413.56,44.12
ORD-00202,2023-08-15,2023,Q3,8,August,North America,Canada,Clothing,Accessories,Home Office,20,57.63,1152.6,559.75,592.85,51.44
ORD-00203,2022-07-18,2022,Q3,7,July,Latin America,Colombia,Office Supplies,Organizers,Home Office,5,19.95,99.75,60.12,39.63,39.73
ORD-00204,2024-10-21,2024,Q4,10,October,North America,United States,Electronics,Smartphones,Home Office,16,815.47,13047.52,6454.38,6593.14,50.53
ORD-00205,2024-11-21,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Pens,Small Business,20,23.48,469.6,253.48,216.12,46.02
ORD-00206,2023-11-20,2023,Q4,11,November,Latin America,Colombia,Clothing,Shirts,Home Office,11,87.38,961.18,715.09,246.09,25.6
ORD-00207,2023-09-23,2023,Q3,9,September,North America,Mexico,Clothing,Shoes,Corporate,2,195.88,391.76,196.33,195.43,49.89
ORD-00208,2024-02-18,2024,Q1,2,February,Europe,France,Electronics,Audio,Consumer,7,58.52,409.64,222.89,186.75,45.59
ORD-00209,2022-11-07,2022,Q4,11,November,Latin America,Argentina,Clothing,Accessories,Small Business,2,59.4,118.8,71.95,46.85,39.44
ORD-00210,2023-10-28,2023,Q4,10,October,Latin America,Chile,Office Supplies,Pens,Small Business,18,13.56,244.08,135.78,108.3,44.37
ORD-00211,2023-06-26,2023,Q2,6,June,Latin America,Argentina,Furniture,Shelving,Home Office,8,381.28,3050.24,2271.45,778.79,25.53
ORD-00212,2023-08-15,2023,Q3,8,August,Europe,Spain,Office Supplies,Binders,Home Office,18,23.67,426.06,293.39,132.67,31.14
ORD-00213,2023-07-15,2023,Q3,7,July,Asia Pacific,Japan,Clothing,Jackets,Home Office,5,158.75,793.75,425.68,368.07,46.37
ORD-00214,2022-06-11,2022,Q2,6,June,Asia Pacific,India,Office Supplies,Binders,Corporate,7,21.56,150.92,80.19,70.73,46.87
ORD-00215,2023-07-11,2023,Q3,7,July,Europe,Germany,Furniture,Desks,Consumer,17,386.96,6578.32,3419.75,3158.57,48.01
ORD-00216,2022-07-25,2022,Q3,7,July,Latin America,Colombia,Clothing,Shirts,Corporate,1,116.45,116.45,86.57,29.88,25.66
ORD-00217,2022-11-20,2022,Q4,11,November,Latin America,Chile,Clothing,Pants,Home Office,11,64.25,706.75,330.58,376.17,53.23
ORD-00218,2022-07-03,2022,Q3,7,July,Europe,Italy,Electronics,Smartphones,Small Business,6,1147.14,6882.84,3172.31,3710.53,53.91
ORD-00219,2024-03-24,2024,Q1,3,March,Latin America,Argentina,Office Supplies,Paper,Consumer,10,30.56,305.6,147.36,158.24,51.78
ORD-00220,2023-11-18,2023,Q4,11,November,Asia Pacific,India,Clothing,Pants,Small Business,9,53.14,478.26,231.38,246.88,51.62
ORD-00221,2022-11-29,2022,Q4,11,November,Latin America,Colombia,Furniture,Chairs,Home Office,10,497.45,4974.5,3368.66,1605.84,32.28
ORD-00222,2022-12-26,2022,Q4,12,December,Latin America,Chile,Office Supplies,Paper,Small Business,4,13.32,53.28,26.22,27.06,50.79
ORD-00223,2023-10-25,2023,Q4,10,October,Europe,Germany,Office Supplies,Binders,Corporate,15,20.08,301.2,221.75,79.45,26.38
ORD-00224,2023-09-11,2023,Q3,9,September,North America,Canada,Office Supplies,Pens,Consumer,4,16.63,66.52,33.12,33.4,50.21
ORD-00225,2024-10-26,2024,Q4,10,October,Asia Pacific,Japan,Office Supplies,Notebooks,Corporate,8,38.51,308.08,182.83,125.25,40.66
ORD-00226,2024-07-20,2024,Q3,7,July,Asia Pacific,India,Clothing,Accessories,Corporate,8,57.62,460.96,289.83,171.13,37.12
ORD-00227,2022-06-17,2022,Q2,6,June,Latin America,Colombia,Electronics,Audio,Consumer,2,422.95,845.9,609.78,236.12,27.91
ORD-00228,2023-02-19,2023,Q1,2,February,Europe,France,Office Supplies,Organizers,Small Business,4,44.01,176.04,117.08,58.96,33.49
ORD-00229,2024-09-28,2024,Q3,9,September,North America,Mexico,Clothing,Shirts,Small Business,5,71.32,356.6,209.34,147.26,41.3
ORD-00230,2022-04-29,2022,Q2,4,April,Latin America,Colombia,Electronics,Accessories,Home Office,1,62.21,62.21,38.79,23.42,37.65
ORD-00231,2022-04-03,2022,Q2,4,April,Latin America,Colombia,Electronics,Audio,Consumer,3,493.76,1481.28,876.36,604.92,40.84
ORD-00232,2023-08-11,2023,Q3,8,August,Latin America,Argentina,Furniture,Cabinets,Home Office,13,513.98,6681.74,4845.16,1836.58,27.49
ORD-00233,2024-02-13,2024,Q1,2,February,Latin America,Brazil,Furniture,Shelving,Consumer,6,397.71,2386.26,1355.2,1031.06,43.21
ORD-00234,2022-09-18,2022,Q3,9,September,Europe,Germany,Electronics,Tablets,Small Business,18,554.48,9980.64,5626.91,4353.73,43.62
ORD-00235,2023-04-16,2023,Q2,4,April,Europe,Spain,Office Supplies,Pens,Home Office,7,28.44,199.08,132.89,66.19,33.25
ORD-00236,2022-08-20,2022,Q3,8,August,North America,Mexico,Clothing,Accessories,Consumer,8,24.43,195.44,93.86,101.58,51.98
ORD-00237,2022-03-10,2022,Q1,3,March,Latin America,Brazil,Furniture,Chairs,Small Business,15,264.04,3960.6,2040.42,1920.18,48.48
ORD-00238,2022-04-26,2022,Q2,4,April,Europe,Italy,Office Supplies,Pens,Home Office,19,19.95,379.05,247.05,132.0,34.82
ORD-00239,2023-10-19,2023,Q4,10,October,Europe,United Kingdom,Furniture,Lighting,Corporate,14,111.14,1555.96,728.64,827.32,53.17
ORD-00240,2022-12-25,2022,Q4,12,December,Latin America,Chile,Electronics,Tablets,Small Business,17,491.24,8351.08,4801.01,3550.07,42.51
ORD-00241,2022-11-02,2022,Q4,11,November,Asia Pacific,India,Furniture,Lighting,Small Business,8,259.32,2074.56,1120.72,953.84,45.98
ORD-00242,2022-10-23,2022,Q4,10,October,Latin America,Brazil,Clothing,Jackets,Corporate,13,142.57,1853.41,947.09,906.32,48.9
ORD-00243,2022-06-11,2022,Q2,6,June,Latin America,Colombia,Electronics,Audio,Corporate,2,170.81,341.62,222.77,118.85,34.79
ORD-00244,2022-03-22,2022,Q1,3,March,North America,United States,Furniture,Cabinets,Corporate,11,412.23,4534.53,3277.1,1257.43,27.73
ORD-00245,2023-03-10,2023,Q1,3,March,Europe,Germany,Clothing,Pants,Corporate,13,139.82,1817.66,1118.99,698.67,38.44
ORD-00246,2023-08-03,2023,Q3,8,August,Latin America,Chile,Office Supplies,Notebooks,Home Office,12,22.95,275.4,165.02,110.38,40.08
ORD-00247,2022-07-21,2022,Q3,7,July,Latin America,Colombia,Furniture,Shelving,Home Office,14,94.63,1324.82,939.6,385.22,29.08
ORD-00248,2022-10-26,2022,Q4,10,October,North America,Canada,Clothing,Shoes,Corporate,7,132.47,927.29,522.95,404.34,43.6
ORD-00249,2023-05-19,2023,Q2,5,May,Latin America,Colombia,Office Supplies,Binders,Small Business,15,8.36,125.4,86.34,39.06,31.15
ORD-00250,2022-12-13,2022,Q4,12,December,Europe,Italy,Clothing,Pants,Consumer,17,34.06,579.02,407.64,171.38,29.6
ORD-00251,2022-04-10,2022,Q2,4,April,North America,Canada,Furniture,Desks,Consumer,5,159.6,798.0,480.17,317.83,39.83
ORD-00252,2024-02-04,2024,Q1,2,February,North America,Mexico,Clothing,Jackets,Consumer,1,240.95,240.95,138.16,102.79,42.66
ORD-00253,2022-02-04,2022,Q1,2,February,Asia Pacific,South Korea,Office Supplies,Paper,Small Business,6,9.82,58.92,28.22,30.7,52.1
ORD-00254,2022-11-01,2022,Q4,11,November,Europe,France,Office Supplies,Notebooks,Home Office,13,7.77,101.01,74.52,26.49,26.23
ORD-00255,2024-07-29,2024,Q3,7,July,Europe,France,Office Supplies,Paper,Consumer,3,23.24,69.72,39.26,30.46,43.69
ORD-00256,2024-09-01,2024,Q3,9,September,North America,Mexico,Electronics,Smartphones,Consumer,16,1076.26,17220.16,11080.69,6139.47,35.65
ORD-00257,2023-11-10,2023,Q4,11,November,North America,Mexico,Electronics,Smartphones,Corporate,19,780.4,14827.6,6879.54,7948.06,53.6
ORD-00258,2022-06-02,2022,Q2,6,June,Asia Pacific,South Korea,Electronics,Smartphones,Home Office,1,1169.18,1169.18,732.04,437.14,37.39
ORD-00259,2024-03-26,2024,Q1,3,March,North America,Canada,Furniture,Lighting,Corporate,19,255.36,4851.84,2749.77,2102.07,43.33
ORD-00260,2023-11-11,2023,Q4,11,November,Latin America,Argentina,Electronics,Audio,Home Office,2,93.96,187.92,97.65,90.27,48.04
ORD-00261,2022-06-05,2022,Q2,6,June,Asia Pacific,South Korea,Clothing,Shoes,Consumer,9,245.89,2213.01,1294.98,918.03,41.48
ORD-00262,2023-04-13,2023,Q2,4,April,Asia Pacific,South Korea,Clothing,Jackets,Corporate,19,284.63,5407.97,2572.62,2835.35,52.43
ORD-00263,2023-08-28,2023,Q3,8,August,Europe,Germany,Electronics,Tablets,Corporate,13,727.01,9451.13,6050.33,3400.8,35.98
ORD-00264,2024-03-08,2024,Q1,3,March,Asia Pacific,China,Electronics,Laptops,Consumer,10,1556.05,15560.5,10556.3,5004.2,32.16
ORD-00265,2022-07-29,2022,Q3,7,July,Europe,Germany,Furniture,Cabinets,Small Business,18,588.32,10589.76,6061.72,4528.04,42.76
ORD-00266,2022-02-23,2022,Q1,2,February,North America,Canada,Electronics,Audio,Home Office,13,55.55,722.15,414.62,307.53,42.59
ORD-00267,2022-06-23,2022,Q2,6,June,Europe,Italy,Furniture,Cabinets,Corporate,5,388.24,1941.2,1029.85,911.35,46.95
ORD-00268,2022-10-26,2022,Q4,10,October,North America,United States,Clothing,Shoes,Small Business,10,171.06,1710.6,809.24,901.36,52.69
ORD-00269,2023-05-31,2023,Q2,5,May,Europe,Spain,Furniture,Cabinets,Consumer,5,413.26,2066.3,1518.0,548.3,26.54
ORD-00270,2023-11-12,2023,Q4,11,November,Latin America,Colombia,Clothing,Shoes,Small Business,20,84.03,1680.6,917.94,762.66,45.38
ORD-00271,2023-02-16,2023,Q1,2,February,Latin America,Colombia,Furniture,Cabinets,Home Office,10,714.41,7144.1,4571.3,2572.8,36.01
ORD-00272,2023-05-12,2023,Q2,5,May,Asia Pacific,India,Office Supplies,Binders,Home Office,4,23.64,94.56,48.22,46.34,49.01
ORD-00273,2023-01-04,2023,Q1,1,January,North America,Mexico,Clothing,Pants,Small Business,10,129.75,1297.5,610.8,686.7,52.92
ORD-00274,2024-04-17,2024,Q2,4,April,Latin America,Argentina,Office Supplies,Pens,Home Office,5,22.88,114.4,78.56,35.84,31.33
ORD-00275,2022-06-01,2022,Q2,6,June,Latin America,Chile,Clothing,Accessories,Small Business,18,12.57,226.26,167.55,58.71,25.95
ORD-00276,2022-06-24,2022,Q2,6,June,North America,United States,Office Supplies,Pens,Consumer,19,29.59,562.21,367.26,194.95,34.68
ORD-00277,2024-03-29,2024,Q1,3,March,Asia Pacific,India,Electronics,Laptops,Consumer,9,1177.4,10596.6,7142.7,3453.9,32.59
ORD-00278,2023-03-29,2023,Q1,3,March,Latin America,Colombia,Clothing,Jackets,Corporate,12,399.22,4790.64,2849.62,1941.02,40.52
ORD-00279,2023-08-29,2023,Q3,8,August,Latin America,Brazil,Electronics,Smartphones,Home Office,10,674.45,6744.5,4621.88,2122.62,31.47
ORD-00280,2024-12-03,2024,Q4,12,December,Latin America,Colombia,Clothing,Shirts,Small Business,15,51.89,778.35,420.37,357.98,45.99
ORD-00281,2022-08-24,2022,Q3,8,August,North America,Canada,Electronics,Smartphones,Corporate,17,539.56,9172.52,4568.29,4604.23,50.2
ORD-00282,2024-05-23,2024,Q2,5,May,Latin America,Argentina,Clothing,Pants,Corporate,14,77.47,1084.58,727.99,356.59,32.88
ORD-00283,2023-02-09,2023,Q1,2,February,Latin America,Chile,Clothing,Shirts,Corporate,7,47.83,334.81,221.35,113.46,33.89
ORD-00284,2022-05-09,2022,Q2,5,May,North America,Mexico,Furniture,Shelving,Home Office,7,226.42,1584.94,837.97,746.97,47.13
ORD-00285,2024-09-29,2024,Q3,9,September,Asia Pacific,South Korea,Clothing,Accessories,Small Business,19,18.0,342.0,190.01,151.99,44.44
ORD-00286,2024-07-26,2024,Q3,7,July,Europe,United Kingdom,Electronics,Smartphones,Home Office,4,590.86,2363.44,1146.47,1216.97,51.49
ORD-00287,2024-02-04,2024,Q1,2,February,Europe,Italy,Clothing,Jackets,Corporate,19,190.46,3618.74,1830.09,1788.65,49.43
ORD-00288,2022-12-21,2022,Q4,12,December,Europe,Spain,Office Supplies,Pens,Corporate,11,26.05,286.55,182.2,104.35,36.42
ORD-00289,2024-01-06,2024,Q1,1,January,North America,Canada,Furniture,Desks,Small Business,18,680.71,12252.78,7333.18,4919.6,40.15
ORD-00290,2024-10-04,2024,Q4,10,October,Latin America,Chile,Clothing,Pants,Consumer,19,33.7,640.3,434.33,205.97,32.17
ORD-00291,2023-08-22,2023,Q3,8,August,North America,Canada,Furniture,Lighting,Home Office,6,240.8,1444.8,895.34,549.46,38.03
ORD-00292,2024-10-11,2024,Q4,10,October,North America,Mexico,Electronics,Tablets,Home Office,18,793.57,14284.26,6606.23,7678.03,53.75
ORD-00293,2024-06-22,2024,Q2,6,June,Europe,Spain,Electronics,Smartphones,Home Office,2,759.79,1519.58,842.72,676.86,44.54
ORD-00294,2022-06-28,2022,Q2,6,June,Latin America,Brazil,Furniture,Desks,Home Office,20,814.41,16288.2,8140.75,8147.45,50.02
ORD-00295,2022-10-13,2022,Q4,10,October,Europe,France,Electronics,Audio,Home Office,18,176.49,3176.82,1943.04,1233.78,38.84
ORD-00296,2023-10-25,2023,Q4,10,October,Asia Pacific,China,Office Supplies,Organizers,Consumer,5,58.14,290.7,199.34,91.36,31.43
ORD-00297,2022-05-02,2022,Q2,5,May,Asia Pacific,Australia,Furniture,Desks,Corporate,11,1019.91,11219.01,7611.45,3607.56,32.16
ORD-00298,2024-03-15,2024,Q1,3,March,Latin America,Argentina,Office Supplies,Binders,Small Business,15,6.51,97.65,67.22,30.43,31.16
ORD-00299,2022-07-10,2022,Q3,7,July,Latin America,Colombia,Office Supplies,Binders,Small Business,11,16.64,183.04,130.08,52.96,28.93
ORD-00300,2022-07-10,2022,Q3,7,July,Latin America,Colombia,Electronics,Audio,Small Business,7,485.66,3399.62,2371.08,1028.54,30.25
ORD-00301,2024-10-10,2024,Q4,10,October,Asia Pacific,China,Office Supplies,Notebooks,Corporate,19,34.83,661.77,454.3,207.47,31.35
ORD-00302,2022-04-10,2022,Q2,4,April,North America,United States,Clothing,Shirts,Consumer,6,64.13,384.78,173.23,211.55,54.98
ORD-00303,2024-05-26,2024,Q2,5,May,Europe,France,Office Supplies,Pens,Home Office,3,21.36,64.08,33.65,30.43,47.49
ORD-00304,2024-02-01,2024,Q1,2,February,Europe,Germany,Clothing,Shoes,Corporate,14,213.87,2994.18,1979.48,1014.7,33.89
ORD-00305,2022-01-03,2022,Q1,1,January,Europe,Spain,Electronics,Smartphones,Corporate,17,943.99,16047.83,7266.23,8781.6,54.72
ORD-00306,2023-12-05,2023,Q4,12,December,North America,Canada,Furniture,Cabinets,Consumer,8,468.15,3745.2,2506.4,1238.8,33.08
ORD-00307,2022-07-29,2022,Q3,7,July,North America,Canada,Office Supplies,Notebooks,Corporate,13,32.07,416.91,281.81,135.1,32.41
ORD-00308,2022-09-30,2022,Q3,9,September,Europe,Germany,Electronics,Audio,Corporate,15,208.03,3120.45,1603.65,1516.8,48.61
ORD-00309,2022-11-07,2022,Q4,11,November,Latin America,Chile,Furniture,Chairs,Consumer,5,626.71,3133.55,1964.34,1169.21,37.31
ORD-00310,2024-02-26,2024,Q1,2,February,Asia Pacific,India,Office Supplies,Pens,Corporate,9,21.12,190.08,99.69,90.39,47.55
ORD-00311,2023-08-07,2023,Q3,8,August,North America,Mexico,Office Supplies,Pens,Corporate,13,12.39,161.07,75.12,85.95,53.36
ORD-00312,2023-05-06,2023,Q2,5,May,Latin America,Chile,Electronics,Smartphones,Small Business,20,456.81,9136.2,6547.16,2589.04,28.34
ORD-00313,2022-01-25,2022,Q1,1,January,Asia Pacific,China,Furniture,Cabinets,Small Business,12,582.45,6989.4,3507.5,3481.9,49.82
ORD-00314,2024-08-22,2024,Q3,8,August,North America,United States,Electronics,Laptops,Home Office,7,867.71,6073.97,2843.47,3230.5,53.19
ORD-00315,2024-03-26,2024,Q1,3,March,Asia Pacific,South Korea,Clothing,Jackets,Small Business,3,277.78,833.34,509.42,323.92,38.87
ORD-00316,2022-11-09,2022,Q4,11,November,Asia Pacific,Japan,Office Supplies,Paper,Corporate,5,29.14,145.7,82.64,63.06,43.28
ORD-00317,2022-05-16,2022,Q2,5,May,Asia Pacific,India,Furniture,Chairs,Corporate,3,747.24,2241.72,1086.78,1154.94,51.52
ORD-00318,2022-04-23,2022,Q2,4,April,Asia Pacific,Australia,Electronics,Laptops,Corporate,1,1078.52,1078.52,793.69,284.83,26.41
ORD-00319,2024-12-07,2024,Q4,12,December,Asia Pacific,Australia,Office Supplies,Pens,Home Office,4,24.29,97.16,44.58,52.58,54.12
ORD-00320,2024-05-29,2024,Q2,5,May,Asia Pacific,South Korea,Electronics,Tablets,Consumer,16,573.12,9169.92,5117.16,4052.76,44.2
ORD-00321,2024-10-20,2024,Q4,10,October,Europe,United Kingdom,Furniture,Shelving,Consumer,19,295.72,5618.68,2722.81,2895.87,51.54
ORD-00322,2024-11-08,2024,Q4,11,November,North America,United States,Electronics,Smartphones,Consumer,16,691.18,11058.88,8029.5,3029.38,27.39
ORD-00323,2023-01-02,2023,Q1,1,January,North America,Mexico,Clothing,Pants,Home Office,8,79.95,639.6,426.03,213.57,33.39
ORD-00324,2023-07-10,2023,Q3,7,July,North America,Mexico,Office Supplies,Paper,Consumer,6,15.04,90.24,54.57,35.67,39.53
ORD-00325,2022-04-05,2022,Q2,4,April,Latin America,Brazil,Clothing,Shoes,Home Office,11,71.6,787.6,462.34,325.26,41.3
ORD-00326,2024-01-26,2024,Q1,1,January,Europe,United Kingdom,Office Supplies,Organizers,Corporate,15,28.41,426.15,316.01,110.14,25.85
ORD-00327,2023-02-05,2023,Q1,2,February,Europe,France,Electronics,Accessories,Consumer,8,47.91,383.28,245.6,137.68,35.92
ORD-00328,2022-01-20,2022,Q1,1,January,Asia Pacific,Japan,Clothing,Shoes,Consumer,7,182.45,1277.15,665.97,611.18,47.85
ORD-00329,2024-10-04,2024,Q4,10,October,North America,United States,Office Supplies,Paper,Consumer,8,45.38,363.04,219.98,143.06,39.41
ORD-00330,2024-02-02,2024,Q1,2,February,Latin America,Brazil,Electronics,Audio,Corporate,13,83.67,1087.71,674.76,412.95,37.97
ORD-00331,2024-06-09,2024,Q2,6,June,Europe,France,Office Supplies,Notebooks,Home Office,13,29.53,383.89,257.44,126.45,32.94
ORD-00332,2023-10-14,2023,Q4,10,October,Latin America,Colombia,Furniture,Chairs,Corporate,5,645.96,3229.8,2019.96,1209.84,37.46
ORD-00333,2022-11-15,2022,Q4,11,November,North America,United States,Clothing,Jackets,Home Office,14,101.05,1414.7,788.68,626.02,44.25
ORD-00334,2023-03-02,2023,Q1,3,March,Latin America,Colombia,Clothing,Shoes,Consumer,3,89.4,268.2,175.89,92.31,34.42
ORD-00335,2022-03-24,2022,Q1,3,March,Europe,United Kingdom,Furniture,Chairs,Corporate,12,377.37,4528.44,2104.3,2424.14,53.53
ORD-00336,2023-09-05,2023,Q3,9,September,Asia Pacific,Australia,Electronics,Accessories,Small Business,18,62.37,1122.66,589.35,533.31,47.5
ORD-00337,2024-08-04,2024,Q3,8,August,North America,United States,Electronics,Laptops,Consumer,8,1022.22,8177.76,5700.73,2477.03,30.29
ORD-00338,2024-02-02,2024,Q1,2,February,North America,Mexico,Office Supplies,Paper,Consumer,3,13.9,41.7,26.85,14.85,35.61
ORD-00339,2022-09-21,2022,Q3,9,September,North America,Canada,Electronics,Laptops,Small Business,2,1085.58,2171.16,1350.82,820.34,37.78
ORD-00340,2024-03-19,2024,Q1,3,March,Latin America,Brazil,Clothing,Jackets,Corporate,12,133.0,1596.0,807.81,788.19,49.39
ORD-00341,2023-07-28,2023,Q3,7,July,Latin America,Argentina,Electronics,Audio,Corporate,10,274.5,2745.0,1962.22,782.78,28.52
ORD-00342,2024-09-08,2024,Q3,9,September,North America,United States,Office Supplies,Binders,Corporate,14,8.99,125.86,90.04,35.82,28.46
ORD-00343,2024-12-12,2024,Q4,12,December,Europe,Italy,Electronics,Accessories,Home Office,16,48.12,769.92,458.41,311.51,40.46
ORD-00344,2024-10-25,2024,Q4,10,October,Asia Pacific,India,Office Supplies,Pens,Consumer,11,19.93,219.23,100.58,118.65,54.12
ORD-00345,2023-07-30,2023,Q3,7,July,North America,Canada,Office Supplies,Organizers,Corporate,6,15.01,90.06,58.27,31.79,35.3
ORD-00346,2023-06-30,2023,Q2,6,June,North America,United States,Clothing,Shoes,Corporate,6,109.14,654.84,357.15,297.69,45.46
ORD-00347,2024-01-05,2024,Q1,1,January,North America,Mexico,Office Supplies,Organizers,Corporate,19,57.42,1090.98,764.79,326.19,29.9
ORD-00348,2024-10-05,2024,Q4,10,October,Asia Pacific,Australia,Clothing,Shirts,Consumer,2,43.26,86.52,44.61,41.91,48.44
ORD-00349,2024-12-14,2024,Q4,12,December,Latin America,Brazil,Office Supplies,Organizers,Corporate,5,27.04,135.2,68.04,67.16,49.67
ORD-00350,2023-10-25,2023,Q4,10,October,North America,United States,Furniture,Lighting,Corporate,4,258.55,1034.2,732.42,301.78,29.18
ORD-00351,2022-05-29,2022,Q2,5,May,Asia Pacific,India,Electronics,Tablets,Home Office,11,381.87,4200.57,2088.74,2111.83,50.27
ORD-00352,2024-06-13,2024,Q2,6,June,Latin America,Colombia,Furniture,Lighting,Home Office,8,209.69,1677.52,1164.76,512.76,30.57
